adr_idx,adr_id,adr_name
1700,C0025958,Microcephaly
1701,C2712122,Blood pressure normal
1702,C0035305,Retinal detachment
1703,C0235229,Ciliary muscle spasm
1704,C0001396,Adams-Stokes syndrome
1705,C0003834,Arterial insufficiency
1706,C0005944,Bone metabolism disorder
1707,C0014431,Enzyme induction
1708,C0016412,Folate deficiency
1709,C0027822,Neurodermatitis
1710,C0028850,Eye movement disorder
1711,C0029453,Osteopenia
1712,C0034902,Aplasia pure red cell
1713,C0085583,Choreoathetosis
1714,C0086438,Hypogammaglobulinaemia
1715,C0156312,Testicular atrophy
1716,C0162275,Ketonuria
1717,C0162565,Porphyria acute
1718,C0263540,Onychomadesis
1719,C0520933,Spermatogenesis abnormal
1720,C0542052,Coronary artery insufficiency
1721,C0853755,Blood osmolarity decreased
1722,C0522063,Impaired gastric emptying
1723,C0853084,High density lipoprotein increased
1724,C3160771,Sperm concentration decreased
1725,C0854530,Human herpesvirus 6 infection
1726,C0877225,Bone density decreased
1727,C1096272,Vanishing bile duct syndrome
1728,C1262535,Jaundice hepatocellular
1729,C1274594,Lichenoid keratosis
1730,C1760428,Suicidal behaviour
1731,C0221745,Depression suicidal
1732,C0750394,White blood cell count decreased
1733,C0022893,Labyrinthitis
1734,C0005745,Eyelid ptosis
1735,C0031099,Periodontitis
1736,C0035067,Renal artery stenosis
1737,C0151599,Drug level increased
1738,C0151718,Hypocholesterolaemia
1739,C0267821,Hepatic congestion
1740,C0349782,Ischaemic cardiomyopathy
1741,C0553732,Prothrombin level decreased
1742,C0861111,Cardioactive drug level increased
1743,C0221742,Serum sickness-like reaction
1744,C0853986,Lymphocyte count decreased
1745,C0853777,Blood albumin decreased
1746,C1868855,Post procedural infection
1747,C0231170,Disability
1748,C0877517,Blood phosphorus decreased
1749,C1112209,Abdominal infection
1750,C1167654,Acute prerenal failure
1751,C0151474,Alcohol intolerance
1752,C0854268,Foetal damage
1753,C0011974,Dermatitis diaper
1754,C0014718,Intertrigo candida
1755,C0040586,Tracheobronchitis
1756,C0852810,Blood creatinine decreased
1757,C0001430,Adenoma benign
1758,C0003504,Aortic valve incompetence
1759,C0004659,Bacteriuria
1760,C0010054,Arteriosclerosis coronary artery
1761,C0012817,Diverticulum
1762,C0013240,Alveolar osteitis
1763,C0014733,Erysipelas
1764,C0014860,Oesophageal perforation
1765,C0023798,Lipoma
1766,C1704320,Glomerulonephritis minimal lesion
1767,C0039103,Synovitis
1768,C0079487,Helicobacter infection
1769,C0085679,Hyperchloraemia
1770,C0149778,Soft tissue infection
1771,C0155503,Vertigo CNS origin
1772,C0178415,Prostatic specific antigen increased
1773,C0947999,Blood urine present
1774,C0221752,Blood urine
1775,C0240671,Activated partial thromboplastin time prolonged
1776,C0241669,Venous occlusion
1777,C0272774,Foot fracture
1778,C0302809,Hepatitis fulminant
1779,C0340279,Ventricular hypertrophy
1780,C0549448,Haemoglobin increased
1781,C0740299,Blood culture positive
1782,C0744403,Gingival infection
1783,C0853117,Blood testosterone decreased
1784,C0949059,Large intestine polyp
1785,C1704272,Benign prostatic hyperplasia
1786,C3489393,Hiatus hernia
1787,C0011633,Dermatomyositis
1788,C0029089,Ophthalmoplegia
1789,C0028866,IIIrd nerve paralysis
1790,C0032533,Polymyalgia rheumatica
1791,C0427055,Facial paresis
1792,C0520463,Hepatitis chronic active
1793,C1142028,Peripheral nerve palsy
1794,C2239176,Hepatocellular carcinoma
1795,C0345904,Hepatic cancer
1796,C0017658,Glomerulonephritis
1797,C0026975,Myelitis
1798,C0041747,Unintended pregnancy
1799,C0026650,Movement disorder
1800,C0034011,Puberty
1801,C0009144,Tongue coated
1802,C0017677,Tongue geographic
1803,C0037023,Sialoadenitis
1804,C1536052,Oral mucosal exfoliation
1805,C0018784,Deafness neurosensory
1806,C0347602,Retinal injury
1807,C0241442,Protrusion tongue
1808,C0730362,Maculopathy
1809,C0004044,Asphyxia
1810,C0013132,Drooling
1811,C0014553,Petit mal epilepsy
1812,C0035309,Retinal disorder
1813,C0151865,Pregnancy test false positive
1814,C0025160,Megacolon
1815,C0424448,Masked facies
1816,C1112182,Parkinsonian rest tremor
1817,C0025517,Metabolic disorder
1818,C0151476,Alkalosis hypochloraemic
1819,C0221185,Xanthopsia
1820,C0027343,Ingrowing nail
1821,C0235807,Hair texture abnormal
1822,C1504422,Application site hypersensitivity
1823,C0013298,Duodenitis
1824,C0032461,Polycythaemia
1825,C0035317,Retinal haemorrhage
1826,C0079035,Bradyarrhythmia
1827,C0238154,Epidural haemorrhage
1828,C0239293,Oesophageal haemorrhage
1829,C0854107,Haemorrhage subcutaneous
1830,C0853895,Mental disorder due to a general medical condition
1831,C0038463,Strongyloidiasis
1832,C0085655,Polymyositis
1833,C0239946,Hepatic fibrosis
1834,C0001127,Respiratory acidosis
1835,C0003175,Anthrax
1836,C0010034,Corneal disorder
1837,C0021313,Kidney infection
1838,C0022665,Renal neoplasm
1839,C0029878,Otitis externa
1840,C0035127,Repetitive strain injury
1841,C0079102,Cerebral thrombosis
1842,C0853089,Intentional self-injury
1843,C0085271,Self injurious behaviour
1844,C0085635,Photopsia
1845,C0151577,Creatinine renal clearance decreased
1846,C0151588,Deafness transitory
1847,C0151629,Fixed eruption
1848,C0152002,Renal vasculitis
1849,C0155866,Pneumonia anthrax
1850,C0241310,Suprapubic pain
1851,C0241558,Urethral haemorrhage
1852,C0242225,Colour blindness
1853,C0277585,Drug intolerance
1854,C0278045,Urine odour abnormal
1855,C0333472,Epidermolysis
1856,C0343886,Gastrointestinal candidiasis
1857,C0349231,Phobia
1858,C0403723,Candiduria
1859,C0277934,Aortic bruit
1860,C0474381,Chromatopsia
1861,C0519030,Pneumonia klebsiella
1862,C0543467,Surgery
1863,C0580413,Prothrombin time shortened
1864,C0595883,Blood glucose decreased
1865,C0852361,Skin haemorrhage
1866,C0853226,International normalised ratio decreased
1867,C0853336,Corneal infiltrates
1868,C0854114,Corneal epithelium defect
1869,C0860700,Prothrombin level abnormal
1870,C0860901,Protein total decreased
1871,C0553698,Monocyte count increased
1872,C0948447,Chromosomal mutation
1873,C3665818,Medication residue present
1874,C1609496,Eyelid exfoliation
1875,C0007773,Cerebral arteritis
1876,C0009024,Clonus
1877,C0013781,Electric shock
1878,C0039621,Tetany
1879,C0151747,Renal tubular disorder
1880,C0151892,Retinal pigmentation
1881,C0155320,Blindness cortical
1882,C0234146,Areflexia
1883,C0576702,Lhermitte's sign
1884,C0877104,Retinal toxicity
1885,C0948168,Bone marrow toxicity
1886,C1112616,Loss of proprioception
1887,C3160858,Posterior reversible encephalopathy syndrome
1888,C0000786,Abortion spontaneous
1889,C0003615,Appendicitis
1890,C0009326,Collagen disorder
1891,C0015927,Foetal death
1892,C0024228,Lymphatic disorder
1893,C0025209,Melanosis
1894,C0028754,Obesity
1895,C0030846,Penis disorder
1896,C0151598,Drug level decreased
1897,C0232943,Menometrorrhagia
1898,C0233469,Blunted affect
1899,C0234022,Anorgasmia
1900,C0235653,Breast cancer female
1901,C0013220,Drug tolerance
1902,C0265122,Pericardial disease
1903,C0278106,Ejaculation failure
1904,C0020620,Hypohidrosis
1905,C1112442,Female sexual dysfunction
1906,C0002940,Aneurysm
1907,C0003044,Animal bite
1908,C0003850,Arteriosclerosis
1909,C0004161,Sports injury
1910,C0007078,Carbuncle
1911,C0008301,Choking
1912,C0015408,Eye injury
1913,C0015806,Femoral neck fracture
1914,C0016053,Fibromyalgia
1915,C0016167,Anal fissure
1916,C0017551,Gilbert's syndrome
1917,C0020505,Hyperphagia
1918,C0020546,Hypertensive crisis
1919,C0020877,Ileitis
1920,C0021092,Cerumen impaction
1921,C0021099,Impetigo
1922,C0022578,Keratoconus
1923,C0027531,Neck injury
1924,C0028768,Obsessive-compulsive disorder
1925,C2938875,Upper-airway cough syndrome
1926,C0034628,Radius fracture
1927,C0035522,Rib fracture
1928,C0036117,Salmonellosis
1929,C0036439,Scoliosis
1930,C0040147,Thyroiditis
1931,C0040213,Costochondritis
1932,C0040261,Onychomycosis
1933,C0040436,Tooth erosion
1934,C0040580,Tracheal disorder
1935,C0041601,Ulna fracture
1936,C0347390,Skin papilloma
1937,C3203531,Post-traumatic neck syndrome
1938,C0149512,Acute sinusitis
1939,C0149732,Muscle rupture
1940,C0149756,Plantar fasciitis
1941,C0151478,Neurotransmitter level altered
1942,C0155428,Otosalpingitis
1943,C0159877,Ankle fracture
1944,C0206504,Tympanic membrane perforation
1945,C0149836,Atrophic vulvovaginitis
1946,C0232208,Nodal rhythm
1947,C0234535,Clonic convulsion
1948,C0235002,Head discomfort
1949,C0700594,Radiculopathy
1950,C0010399,Crying
1951,C0236023,Periodontal destruction
1952,C0236048,Gastric polyps
1953,C0239233,Early satiety
1954,C0239725,Genital pain
1955,C0240802,Pregnancy test positive
1956,C0242362,Intervertebral disc protrusion
1957,C0242891,Tooth injury
1958,C0267158,Reflux gastritis
1959,C0270549,Generalised anxiety disorder
1960,C0276141,Bronchitis viral
1961,C0278008,Change of bowel habit
1962,C0278151,Facial spasm
1963,C0281774,Acute psychosis
1964,C0334082,Epidermal naevus
1965,C0339807,House dust allergy
1966,C0346156,Benign breast neoplasm
1967,C0410740,Finger deformity
1968,C0435001,Ligament injury
1969,C0520575,Pyelonephritis acute
1970,C0520878,Electrocardiogram PR shortened
1971,C0872380,Food craving
1972,C0549253,Bladder dilatation
1973,C0549264,Sensation of blood flow
1974,C0549391,Bladder discomfort
1975,C0549393,Alcohol problem
1976,C0549397,Nasal septum deviation
1977,C0549453,Traumatic haematoma
1978,C0558919,Stress at work
1979,C0574960,Sacroiliitis
1980,C0589616,Genitourinary chlamydia infection
1981,C0729552,Genital infection
1982,C0747256,Infection parasitic
1983,C0748726,Allergic sinusitis
1984,C0848309,Rhinitis perennial
1985,C0852932,Arthropod sting
1986,C0853225,International normalised ratio increased
1987,C0877406,Performance status decreased
1988,C0948266,Latent tetany
1989,C1142011,Orchitis noninfective
1990,C1442903,Exostosis
1991,C1611174,Post-traumatic pain
1992,C0013418,Abnormal labour
1993,C2945558,Vulvovaginitis trichomonal
1994,C0042996,Vulvitis
1995,C0152008,Vulvovaginal disorder
1996,C0162323,Polyarthritis
1997,C1963790,Vulvovaginal burning sensation
1998,C2748362,Vulvovaginal erythema
1999,C0521498,Injection site irritation
2000,C3160944,Vulvovaginal swelling
2001,C0234222,Sensation of pressure
2002,C0392160,Application site atrophy
2003,C1142160,Application site discolouration
2004,C0549201,Asteatosis
2005,C0263386,Ichthyosis acquired
2006,C0020757,Ichthyosis
2007,C0037998,Splenic infarction
2008,C0423226,Corneal pigmentation
2009,C0003635,Apraxia
2010,C0233612,Waxy flexibility
2011,C0020903,Illusion
2012,C0494559,Inner ear disorder
2013,C0023501,Leukaemoid reaction
2014,C0026884,Mutism
2015,C0033931,Psychosomatic disease
2016,C1456329,Stomach dilation procedure
2017,C0038353,Gastric dilatation
2018,C0042594,Vestibular disorder
2019,C0151500,Anticholinergic syndrome
2020,C0036358,Schizophreniform disorder
2021,C0233773,Hypnagogic hallucination
2022,C0235315,Faeces discoloured
2023,C0235883,Uterine inflammation
2024,C0236024,Pharyngeal oedema
2025,C0236171,Infection susceptibility increased
2026,C0239549,Fat intolerance
2027,C0274702,Cholinergic syndrome
2028,C0854382,Libido disorder
2029,C2173677,Renal cyst
2030,C0009377,Colonic pseudo-obstruction
2031,C0030583,Parotitis
2032,C0037320,Sleep terror
2033,C0149725,Lower respiratory tract infection
2034,C0235338,Salivary gland pain
2035,C0271429,Otitis media acute
2036,C0424024,Delusional perception
2037,C0424109,Tearfulness
2038,C0857468,Withdrawal hypertension
2039,C0855246,Abnormal sleep-related event
2040,C1619702,Device related infection
2041,C2711227,Hepatic steatosis
2042,C0018924,Haemarthrosis
2043,C0019065,Peritoneal haemorrhage
2044,C0019069,Factor VIII deficiency
2045,C0019123,Haemothorax
2046,C0035460,Vasomotor rhinitis
2047,C0151971,Intestinal ulcer
2048,C0333291,Ulcer haemorrhage
2049,C0341163,Gastric ulcer perforation
2050,C0341245,Duodenitis haemorrhagic
2051,C0400821,Colitis microscopic
2052,C0853697,Neutrophil count decreased
2053,C0854029,Blood creatine increased
2054,C0919883,Puncture site haemorrhage
2055,C1096116,Acquired haemophilia
2056,C1112525,Gastrointestinal ulcer haemorrhage
2057,C2010560,Gastritis haemorrhagic
2058,C2939465,Glucose-6-phosphate dehydrogenase deficiency
2059,C0005956,Bone marrow disorder
2060,C0007384,Cataplexy
2061,C0015423,Eyelid disorder
2062,C0020457,Diabetic hyperosmolar coma
2063,C0023890,Hepatic cirrhosis
2064,C0031485,Phenylketonuria
2065,C0220982,Ketoacidosis
2066,C0549225,Myasthenic syndrome
2067,C0010043,Ulcerative keratitis
2068,C0302813,Lactase deficiency
2069,C0022951,Lactose intolerance
2070,C0027125,Myotonia
2071,C0270921,Axonal neuropathy
2072,C0008526,Choroiditis
2073,C0154933,Iris adhesions
2074,C0542044,Incoherent
2075,C0005684,Bladder cancer
2076,C0007134,Renal cell carcinoma
2077,C0019064,Pericardial haemorrhage
2078,C0019151,Hepatic encephalopathy
2079,C0019156,Venoocclusive liver disease
2080,C0022876,Premature labour
2081,C0027022,Myeloproliferative disorder
2082,C0027145,Myxoedema
2083,C0034091,Pulmonary veno-occlusive disease
2084,C0041959,Ureteritis
2085,C0042721,Hepatitis viral
2086,C3495801,Granulomatosis with polyangiitis
2087,C0043250,Wound
2088,C0153618,Malignant neoplasm of renal pelvis
2089,C0153619,Ureteric cancer
2090,C0162283,Nephrogenic diabetes insipidus
2091,C0282488,Cystitis interstitial
2092,C0341751,Bladder necrosis
2093,C0404445,Ovarian atrophy
2094,C0521626,Bladder fibrosis
2095,C0747102,Ovarian failure
2096,C0854532,Myopericarditis
2097,C0869523,Carditis
2098,C0877077,Myocardial haemorrhage
2099,C1142523,Hypothrombinaemia
2100,C1863751,Wound healing normal
2101,C2242496,Parotid gland inflammation
2102,C0019147,Coma hepatic
2103,C0042376,Vascular headache
2104,C0271899,Normochromic normocytic anaemia
2105,C0154833,Retinal vascular disorder
2106,C0236178,Intra-abdominal haemorrhage
2107,C0541896,Spermatozoa abnormal
2108,C1535919,Foetal chromosome abnormality
2109,C0429468,Anovulatory cycle
2110,C0004767,Bartholin's cyst
2111,C0541760,Hepatic adenoma
2112,C0547000,Joint lock
2113,C2609073,Splenic peliosis
2114,C1096035,Infusion site pain
2115,C0003130,Anoxia
2116,C0021345,Infectious mononucleosis
2117,C0239981,Hypoalbuminaemia
2118,C0919909,Tonic clonic movements
2119,C0007302,Chondropathy
2120,C0020532,Hypersplenism
2121,C0241266,Subcutaneous abscess
2122,C0877167,Psychomotor skills impaired
2123,C1096256,Cryptococcal cutaneous infection
2124,C1504405,Pyramidal tract syndrome
2125,C0549369,Pancreatic enzymes increased
2126,C0013928,Fat embolism
2127,C0028840,Ocular hypertension
2128,C0028841,Hypotony of eye
2129,C0035321,Retinal tear
2130,C0042909,Vitreous haemorrhage
2131,C0151467,Adrenocortical insufficiency acute
2132,C0152006,Vitreous opacities
2133,C0423281,Anterior chamber flare
2134,C0423282,Anterior chamber cell
2135,C1608950,Device dislocation
2136,C1096278,Anterior chamber inflammation
2137,C1535948,Retinal aneurysm
2138,C1608942,Complication of device insertion
2139,C0006663,Calcinosis
2140,C0022410,Joint instability
2141,C0234916,Rash follicular
2142,C0262977,Skin depigmentation
2143,C0016751,Fructose intolerance
2144,C0521305,Assisted fertilisation
2145,C0233795,Anterograde amnesia
2146,C0235113,Emotional poverty
2147,C0270971,Floppy infant
2148,C1392046,Cardiovascular insufficiency
2149,C0011880,Diabetic ketoacidosis
2150,C0853705,Blood immunoglobulin G decreased
2151,C0267953,Pancreatic necrosis
2152,C0014852,Oesophageal disorder
2153,C0018500,Hair disorder
2154,C0019212,Hepatorenal syndrome
2155,C0151464,Injection site abscess
2156,C0240211,Lip swelling
2157,C0339293,Corneal perforation
2158,C0521509,Injection site induration
2159,C0853746,Blood creatinine abnormal
2160,C0852875,Eye allergy
2161,C1535849,Application site induration
2162,C1608953,Intestinal diaphragm disease
2163,C0035304,Retinal degeneration
2164,C0151891,Retinal depigmentation
2165,C0856151,Fat redistribution
2166,C0795692,Hyperlactacidaemia
2167,C0020541,Portal hypertension
2168,C0151664,Gastrointestinal perforation
2169,C0854456,Cellulitis gangrenous
2170,C0238124,Necrotising fasciitis
2171,C0086168,Dissociation
2172,C0600125,Electrocardiogram PR prolongation
2173,C1698480,Supraventricular tachyarrhythmia
2174,C1412000,Mesenteric vascular insufficiency
2175,C0010073,Arteriospasm coronary
2176,C0014863,Oesophageal spasm
2177,C0027962,Melanocytic naevus
2178,C0242698,Left ventricular dysfunction
2179,C0003813,Sinus arrhythmia
2180,C3203457,Procedural haemorrhage
2181,C0376297,Cardiac death
2182,C0919620,Electrocardiogram ST-T change
2183,C0242453,Prostatism
2184,C0264909,Defect conduction intraventricular
2185,C1096185,Dacryostenosis acquired
2186,C0151738,Large intestine perforation
2187,C0155919,Acute pulmonary oedema
2188,C0206063,Radiation pneumonitis
2189,C0221345,Nail discolouration
2190,C0400823,Neutropenic colitis
2191,C0438235,Liver function test normal
2192,C0596240,Cancer pain
2193,C1167686,Nail toxicity
2194,C1167779,Neutropenic infection
2195,C1167791,Skin toxicity
2196,C2364164,Fluid imbalance
2197,C0476281,Non-cardiac chest pain
2198,C0242379,Lung neoplasm malignant
2199,C1112436,QRS axis abnormal
2200,C0003860,Arteritis
2201,C0740319,Physical assault
2202,C0041782,Deficiency anaemia
2203,C0221395,Erythropenia
2204,C2004521,Anaemia vitamin B12 deficiency
2205,C0162279,Choroidal detachment
2206,C0221725,Bronchial obstruction
2207,C1112366,Eyelid irritation
2208,C1142349,Eyelid pain
2209,C0038525,Subarachnoid haemorrhage
2210,C0085580,Essential hypertension
2211,C0235357,Tooth hypoplasia
2212,C2363829,Semen analysis abnormal
2213,C0403673,Retrograde ejaculation
2214,C0001546,Adjustment disorder
2215,C0006144,Breast cyst
2216,C0017572,Gingival recession
2217,C0456511,Sleep paralysis
2218,C0700198,Aspiration
2219,C0847403,Infective tenosynovitis
2220,C0853857,Cellulitis staphylococcal
2221,C0854985,Lung adenocarcinoma stage I
2222,C0858751,Lip blister
2223,C0877027,Joint range of motion decreased
2224,C0919892,Blood pressure inadequately controlled
2225,C0948376,Electrocardiogram ST-T segment abnormal
2226,C0475746,Light anaesthesia
2227,C0002902,Anencephaly
2228,C0003119,Anophthalmos
2229,C0008925,Cleft palate
2230,C0015624,Fanconi syndrome
2231,C0015663,Fasting
2232,C0018213,Basedow's disease
2233,C0021655,Insulin resistance
2234,C0877192,Lipodystrophy acquired
2235,C0023794,Lipidosis
2236,C0232910,Teratogenicity
2237,C0281863,Hepatitis C antibody positive
2238,C0008149,Chlamydial infection
2239,C0032776,Postmenopausal haemorrhage
2240,C0017567,Gingival hypertrophy
2241,C1167709,Epidermal necrosis
2242,C0153676,Lung cancer metastatic
2243,C0920103,Haematotoxicity
2244,C1142520,Nail pigmentation
2245,C0151625,Enzyme abnormality
2246,C0003469,Anxiety disorder
2247,C0267055,Erosive oesophagitis
2248,C0271468,Eustachian tube disorder
2249,C0424813,Orbital oedema
2250,C0005818,Platelet disorder
2251,C0014065,Encephalocele
2252,C0032045,Placental disorder
2253,C0038644,Sudden infant death syndrome
2254,C0158687,Congenital genital malformation
2255,C0220994,Hyperammonaemia
2256,C0856049,Peripheral embolism
2257,C0235880,Mononeuritis
2258,C0521481,Oedema mucosal
2259,C0855791,Mean cell volume increased
2260,C1096286,Transaminases decreased
2261,C0042018,Calculus urinary
2262,C0520888,Electrocardiogram T wave inversion
2263,C0040997,Trigeminal neuralgia
2264,C0033578,Neoplasm prostate
2265,C0162311,Androgenetic alopecia
2266,C0238033,Breast cancer male
2267,C0851807,Aspergillus infection
2268,C0023524,Progressive multifocal leukoencephalopathy
2269,C1306600,Radial nerve palsy
2270,C0236151,Renal function test abnormal
2271,C0242584,Autoimmune thrombocytopenia
2272,C0272126,Evans syndrome
2273,C1280433,Lipoatrophy
2274,C0740409,Psychotic behaviour
2275,C0037268,Congenital skin disorder
2276,C0006905,Capillary fragility
2277,C0020581,Hyphaema
2278,C0027134,Myringitis
2279,C0155388,External ear disorder
2280,C0263383,Keratosis pilaris
2281,C0456495,Ear canal erythema
2282,C0549478,Device expulsion
2283,C1096106,Wound complication
2284,C1112489,Corneal irritation
2285,C0241166,Skin tightness
2286,C0000727,Acute abdomen
2287,C0007780,Cerebral artery embolism
2288,C0008449,Chondrodystrophy
2289,C0015923,Foetal alcohol syndrome
2290,C0020624,Hypomenorrhoea
2291,C0029163,Mouth haemorrhage
2292,C0029443,Osteomyelitis
2293,C0032519,Polymenorrhoea
2294,C0034067,Emphysema
2295,C1263846,Attention deficit/hyperactivity disorder
2296,C1328337,Urethritis noninfective
2297,C0151538,Buccoglossal syndrome
2298,C0151571,Corneal lesion
2299,C0151574,Cough decreased
2300,C0948425,Large intestinal haemorrhage
2301,C0151702,Muscle haemorrhage
2302,C0155789,Oesophageal varices haemorrhage
2303,C0156394,Enlarged clitoris
2304,C0156543,Abortion
2305,C0231441,Immobile
2306,C0233528,Asocial behaviour
2307,C0003431,Antisocial personality disorder
2308,C0233523,Antisocial behaviour
2309,C0341164,Gastric ulcer haemorrhage
2310,C0427144,Toe walking
2311,C0151560,Central nervous system stimulation
2312,C0854381,Genital haemorrhage
2313,C0858970,Carcinogenicity
2314,C0919591,Urogenital haemorrhage
2315,C0948011,Cervix haemorrhage uterine
2316,C0019621,Langerhans' cell histiocytosis
2317,C2732728,Body height decreased
2318,C0428895,Labile blood pressure
2319,C0264588,Spasmodic dysphonia
2320,C0034074,Pulmonary infarction
2321,C2939447,Right ventricular failure
2322,C0027627,Metastasis
2323,C0038732,Sulphaemoglobinaemia
2324,C0948070,Rhinalgia
2325,C1322253,Eczema infected
2326,C0001818,Agoraphobia
2327,C0020604,Hypochondriasis
2328,C0027609,Drug withdrawal syndrome neonatal
2329,C0085136,Central nervous system neoplasm
2330,C0149707,Haematospermia
2331,C0521008,Screaming
2332,C0679048,Obsessive thoughts
2333,C0233697,Obsessive rumination
2334,C0235774,Somnolence neonatal
2335,C0240322,Menstruation delayed
2336,C0429029,Electrocardiogram ST segment
2337,C0919661,Heart alternation
2338,C0009595,Obsessive-compulsive personality disorder
2339,C1868709,Activation syndrome
2340,C0239093,Conjunctival irritation
2341,C0020438,Hypercalciuria
2342,C0010266,Cranial nerve disorder
2343,C0036749,Serositis
2344,C0026636,Oral disorder
2345,C0241075,Skin induration
2346,C0521172,Eschar
2347,C0564622,Albumin urine present
2348,C0162627,Skin bacterial infection
2349,C0270795,Monoparesis
2350,C0700363,Rhythm idioventricular
2351,C0920114,Urinary sediment abnormal
2352,C0027709,Nephrocalcinosis
2353,C0151585,Deafness permanent
2354,C0151614,Electrolyte depletion
2355,C0220983,Metabolic alkalosis
2356,C0542027,Hypercoagulation
2357,C0853277,Pseudo-Bartter syndrome
2358,C1535893,Orthostatic intolerance
2359,C0007863,Occipital neuralgia
2360,C0008513,Chorioretinitis
2361,C0011884,Diabetic retinopathy
2362,C0027429,Nasal obstruction
2363,C0151541,Capillary fragility increased
2364,C0151946,Pulmonary thrombosis
2365,C0221244,Dandruff
2366,C0232267,Pericardial rub
2367,C0236018,Aura
2368,C0282005,Scrotal swelling
2369,C0438242,Blood urea abnormal
2370,C0011882,Diabetic neuropathy
2371,C0849835,Lip haemorrhage
2372,C0877314,Blood glucose fluctuation
2373,C1282799,Penile swelling
2374,C0011269,Vascular dementia
2375,C0024050,Lower gastrointestinal haemorrhage
2376,C0018129,Transplant rejection
2377,C1141930,Post procedural complication
2378,C0038941,Postoperative wound infection
2379,C0521501,Injection site thrombosis
2380,C2747852,Device related sepsis
2381,C0152063,Streptobacillary fever
2382,C0854144,Septic arthritis streptobacillus
2383,C0221021,Microangiopathic haemolytic anaemia
2384,C0273115,Traumatic lung injury
2385,C0853289,Blood bilirubin normal
2386,C1142072,Oral toxicity
2387,C0080276,Urogenital disorder
2388,C0242420,Retinal oedema
2389,C0015668,Fat necrosis
2390,C0001973,Alcoholism
2391,C0004691,Balanoposthitis
2392,C0020617,Hypoglycaemic coma
2393,C0158775,Spine malformation
2394,C0235832,Hernia congenital
2395,C0241832,Cerebrovascular insufficiency
2396,C0497538,Benign gastrointestinal neoplasm
2397,C0948779,Gastrointestinal hypomotility
2398,C0235238,Cycloplegia
2399,C0426498,Tongue dry
2400,C0695236,Tracheostomy infection
2401,C0859032,Moaning
2402,C1096275,Increased viscosity of bronchial secretion
2403,C0151563,Coagulation time prolonged
2404,C1697642,Puncture site pain
2405,C0018843,Heat stroke
2406,C0175683,Argininosuccinate synthetase deficiency
2407,C0013080,Trisomy 21
2408,C0085621,Spastic paralysis
2409,C0392167,Drug effect prolonged
2410,C0002624,Retrograde amnesia
2411,C0221733,Paradoxical pressor response
2412,C0263437,Acne infantile
2413,C1167675,Application site folliculitis
2414,C1735864,Administration site infection
2415,C2586050,Oesophagitis ulcerative
2416,C0549262,Rebound effect
2417,C0234906,Erythema annulare
2418,C0332579,Lividity
2419,C0422974,Halo vision
2420,C1963822,Mucosal pigmentation
2421,C3160840,Macular pigmentation
2422,C0038379,Strabismus
2423,C0152173,Ventricular flutter
2424,C0263355,Rash scarlatiniform
2425,C0004626,Pneumonia bacterial
2426,C0006287,Bronchopulmonary dysplasia
2427,C0023529,Periventricular leukomalacia
2428,C0026272,Mixed connective tissue disease
2429,C0037284,Skin lesion
2430,C0240059,Intraventricular haemorrhage
2431,C0241742,Wound haemorrhage
2432,C0270934,Toxic neuropathy
2433,C0853068,Glomerular filtration rate decreased
2434,C0155018,Colour blindness acquired
2435,C0392185,Repetitive speech
2436,C0028778,Obstruction
2437,C0235195,Sedation
2438,C0340515,Myocardial depression
2439,C1096225,Vessel puncture site haemorrhage
2440,C0281803,Endotracheal intubation complication
2441,C0392196,Injection site urticaria
2442,C0001126,Renal tubular acidosis
2443,C0002891,Anaemia neonatal
2444,C0013528,Echolalia
2445,C0023487,Acute promyelocytic leukaemia
2446,C0030793,Pelvic neoplasm
2447,C0035579,Rickets
2448,C0085615,Bundle branch block right
2449,C0155773,Portal vein thrombosis
2450,C0220650,Brain cancer metastatic
2451,C0686377,Metastases to central nervous system
2452,C0238621,Aminoaciduria
2453,C0853021,Blood oestrogen decreased
2454,C0853973,Blood gonadotrophin increased
2455,C0855335,Electrocardiogram ST segment abnormal
2456,C0877854,Cerebral arteriosclerosis
2457,C1096658,Urine phosphorus increased
2458,C1095923,Febrile bone marrow aplasia
2459,C1411873,Ovulation disorder
2460,C1527410,Renal rickets
2461,C2945586,Bladder irritation
2462,C0030578,Paronychia
2463,C0031037,Periarthritis
2464,C0035508,Rhonchi
2465,C0037997,Spleen disorder
2466,C0151683,Neutrophil count increased
2467,C0684275,Haemophilia
2468,C0854134,Blood bilirubin unconjugated increased
2469,C0085617,Arterial spasm
2470,C0155003,Blindness transient
2471,C0234507,Anosognosia
2472,C0393444,Meningitis chemical
2473,C0853800,Contrast media reaction
2474,C0919702,Ventricular hypokinesia
2475,C0015467,Facial neuralgia
2476,C0085437,Meningitis bacterial
2477,C0239779,Grimacing
2478,C0271355,VIth nerve paralysis
2479,C1510450,Dysacusis
2480,C0009492,Compartment syndrome
2481,C0040127,Thyrotoxic crisis
2482,C0235074,Tongue paralysis
2483,C0750426,White blood cell count increased
2484,C1504363,Body temperature fluctuation
2485,C0002949,Artery dissection
2486,C0003855,Arteriovenous fistula
2487,C0024003,Lordosis
2488,C0034372,Quadriplegia
2489,C0035085,Renal infarct
2490,C0232352,Vascular insufficiency
2491,C0003838,Arterial occlusive disease
2492,C1510412,Vascular pseudoaneurysm
2493,C1710632,Vessel perforation
